,STAMP,Vehicle speed,STAMP,Time since engine start,STAMP,Normed load value,STAMP,Accelerator pedal position,STAMP,Engine torque,STAMP,Oil fill level,STAMP,Engine oil temperature,STAMP,Fuel level,STAMP,Fuel consumption,STAMP,Brake pressure,STAMP,Engaged gear: raw signal-Bits 0-7,STAMP,Efficiency of the SCR catalytic converter,
,, km/h,, s,, %,, %,, Nm,, mm,, C,, l,, l/h,, MPa,, ,, ,
,358.68,108,358.79,1171,358.90,84.7,359.01,42.0,359.14,151.4,359.27,69.484,359.41,75.6,359.55,23.00,359.67,5.47,359.80,-0.03,359.93,7,358.57,0.97610,
,360.18,108,360.30,1172,360.40,87.8,360.51,42.4,360.64,153.7,360.77,66.844,360.92,75.6,361.05,23.00,361.16,5.68,361.29,-0.03,361.42,7,360.07,0.97610,
,361.65,109,361.76,1174,361.86,84.7,361.98,42.0,362.10,151.1,362.25,65.904,362.36,75.6,362.48,23.00,362.60,5.68,362.74,-0.03,362.86,7,361.55,0.97836,
,363.10,109,363.20,1175,363.32,89.0,363.44,42.7,363.57,158.7,363.72,63.724,363.86,75.6,363.99,23.00,364.13,5.82,364.26,-0.03,364.40,7,363.00,0.97836,
,364.67,109,364.78,1177,364.89,81.2,365.01,41.2,365.13,145.0,365.26,62.544,365.40,76.0,365.54,23.00,365.67,5.10,365.80,0.00,365.93,7,364.56,0.98093,
,366.18,109,366.29,1178,366.40,84.3,366.52,41.2,366.65,141.9,366.80,61.224,366.93,76.0,367.06,23.00,367.19,5.21,367.31,-0.03,367.44,7,366.07,0.97693,
,367.66,110,367.77,1180,367.87,84.3,367.97,40.8,368.10,142.1,368.23,60.784,368.37,76.5,368.50,23.00,368.65,5.12,368.79,-0.03,368.94,7,367.56,0.97797,
,369.18,110,369.29,1181,369.40,83.5,369.52,40.8,369.64,140.3,369.79,59.344,369.91,76.5,370.04,23.00,370.16,5.10,370.29,-0.03,370.43,7,369.08,0.97705,
,370.68,110,370.78,1183,370.88,83.9,370.97,41.2,371.10,141.3,371.25,59.024,371.39,77.0,371.53,23.00,371.66,5.20,371.79,-0.03,371.93,7,370.57,0.97705,
,372.19,110,372.29,1184,372.40,84.3,372.53,41.2,372.65,141.3,372.80,58.404,372.93,77.0,373.06,23.00,373.19,4.48,373.31,0.00,373.45,7,372.07,0.97903,
,373.69,109,373.80,1186,373.91,0.0,374.02,15.3,374.15,3.0,374.29,58.404,374.43,77.4,374.56,23.00,374.68,1.92,374.82,-0.03,374.97,7,373.59,0.96936,
,375.22,108,375.33,1187,375.46,49.8,375.58,27.1,375.71,56.0,375.85,57.824,375.99,77.9,376.13,23.00,376.25,1.91,376.38,-0.03,376.51,7,375.11,0.98898,
,376.77,106,376.89,1189,377.01,0.0,377.11,14.5,377.23,0.0,377.36,57.584,377.51,78.8,377.63,23.00,377.77,0.00,377.88,-0.03,378.04,7,376.65,0.98639,
,378.28,103,378.39,1190,378.51,0.0,378.60,14.5,378.71,0.0,378.85,57.264,378.99,78.8,379.13,23.00,379.25,0.00,379.37,0.00,379.50,7,378.17,1.00000,
,379.77,101,379.88,1192,380.00,20.0,380.10,21.6,380.24,28.8,380.37,56.904,380.51,79.2,380.63,23.00,380.77,1.71,380.89,-0.03,381.03,7,379.65,1.00000,
,381.27,99,381.38,1193,381.50,65.9,381.60,34.5,381.71,98.1,381.84,56.344,381.97,79.2,382.08,23.00,382.23,3.08,382.37,-0.03,382.50,7,381.15,0.95129,
,382.75,98,382.85,1195,382.97,82.7,383.08,38.8,383.20,137.6,383.34,56.344,383.48,79.7,383.61,23.00,383.75,4.63,383.89,-0.03,384.06,7,382.63,0.96854,
,384.32,98,384.44,1196,384.55,82.4,384.65,40.0,384.79,141.5,384.94,56.844,385.07,79.7,385.21,23.00,385.33,5.57,385.46,-0.03,385.59,7,384.20,0.97885,
,385.84,98,385.95,1198,386.06,94.1,386.17,43.1,386.29,171.7,386.43,57.524,386.57,79.7,386.70,23.00,386.83,6.71,386.95,-0.03,387.09,7,385.73,0.98410,
,387.34,99,387.45,1199,387.55,99.6,387.67,51.8,387.79,247.6,387.93,58.964,388.07,79.7,388.19,23.00,388.33,9.26,388.45,-0.03,388.58,7,387.23,0.98810,
,388.80,100,388.90,1201,389.02,100.0,389.11,52.2,389.23,274.8,389.38,59.604,389.52,80.1,389.65,23.00,389.80,10.90,389.94,-0.03,390.07,7,388.71,0.99820,
,390.33,102,390.43,1202,390.55,92.9,390.66,51.8,390.80,280.1,390.95,60.144,391.09,80.1,391.22,23.00,391.34,8.68,391.47,-0.03,391.62,7,390.22,0.99857,
,391.89,104,392.01,1204,392.11,96.9,392.21,48.2,392.34,229.9,392.48,60.224,392.62,80.6,392.76,23.00,392.89,8.40,393.04,-0.03,393.19,7,391.77,0.99548,
,393.44,105,393.55,1205,393.66,96.1,393.78,48.2,393.91,232.0,394.06,61.464,394.20,80.6,394.33,23.00,394.46,8.54,394.58,-0.03,394.72,7,393.33,0.99503,
,394.96,106,395.07,1207,395.18,96.5,395.29,47.5,395.40,225.8,395.55,62.604,395.68,80.6,395.81,23.00,395.94,6.86,396.06,-0.03,396.20,7,394.85,0.99014,
,396.44,106,396.56,1208,396.66,76.9,396.77,41.2,396.89,148.1,397.03,63.344,397.17,80.6,397.30,23.00,397.44,6.31,397.59,-0.03,397.74,7,396.34,0.97858,
,397.98,106,398.10,1210,398.21,98.4,398.31,47.5,398.44,222.7,398.57,64.904,398.71,81.0,398.84,23.00,398.97,8.04,399.10,-0.03,399.25,7,397.88,0.98444,
,399.50,107,399.60,1212,399.72,73.3,399.83,40.0,399.95,124.2,400.08,65.784,400.23,81.0,400.35,23.00,400.48,3.42,400.61,-0.03,400.74,7,399.39,0.98795,
,400.99,106,401.10,1213,401.21,68.2,401.32,36.9,401.43,117.1,401.57,66.784,401.71,81.0,401.84,23.00,401.97,5.13,402.09,-0.03,402.22,7,400.88,0.94910,
,402.44,105,402.54,1214,402.64,89.0,402.77,42.7,402.88,159.2,403.03,70.044,403.17,81.5,403.30,23.00,403.43,5.72,403.58,-0.03,403.72,7,402.34,0.97824,
,403.97,105,404.08,1216,404.19,99.2,404.31,48.6,404.44,201.1,404.58,70.164,404.73,81.5,404.86,23.00,404.99,9.09,405.11,-0.03,405.25,7,403.86,0.97809,
,405.50,106,405.60,1218,405.71,99.6,405.83,55.7,405.96,300.4,406.09,70.404,406.22,81.9,406.36,23.00,406.49,17.93,406.61,-0.03,406.74,6,405.38,0.99326,
,406.99,109,407.10,1219,407.21,94.1,407.32,57.6,407.43,366.9,407.58,70.104,407.70,81.9,407.82,23.00,407.94,19.06,408.08,-0.03,408.21,6,406.88,0.98032,
,408.44,114,408.55,1220,408.67,93.3,408.76,57.6,408.90,364.7,409.05,20.864,409.19,82.4,409.33,23.00,409.46,19.75,409.58,-0.03,409.71,6,408.34,0.97592,
,409.97,118,410.08,1222,410.19,84.3,410.31,52.5,410.44,259.9,410.59,19.924,410.73,82.4,410.86,23.00,410.99,6.70,411.11,-0.03,411.25,6,409.86,0.97195,
,411.50,118,411.61,1224,411.71,42.0,411.82,34.5,411.95,20.3,412.09,20.864,412.23,82.4,412.35,23.00,412.48,3.49,412.60,-0.03,412.74,7,411.39,0.99817,
,412.98,116,413.09,1225,413.19,34.9,413.30,14.9,413.41,6.8,413.56,24.424,413.68,82.4,413.82,23.00,413.95,1.86,414.08,-0.03,414.21,7,412.88,0.97443,
,414.46,113,414.58,1226,414.68,52.9,414.81,29.4,414.93,61.2,415.07,31.184,415.21,82.4,415.32,23.00,415.45,2.16,415.58,-0.03,415.71,7,414.36,0.97000,
,415.97,111,416.08,1228,416.18,54.9,416.29,30.6,416.38,64.6,416.52,51.944,416.65,82.4,416.78,23.00,416.91,2.10,417.03,-0.03,417.17,7,415.86,0.96985,
,417.42,109,417.54,1229,417.64,51.8,417.75,29.0,417.88,60.4,418.03,77.424,418.17,82.4,418.31,23.00,418.43,2.08,418.58,-0.03,418.71,7,417.32,0.97382,
,418.97,106,419.08,1231,419.19,53.3,419.31,28.6,419.44,60.8,419.58,77.404,419.71,82.9,419.84,23.00,419.97,2.05,420.09,-0.03,420.23,7,418.86,0.97754,
,420.48,104,420.59,1232,420.70,59.2,420.80,31.8,420.94,80.9,421.08,76.344,421.21,82.9,421.34,23.00,421.47,3.45,421.59,-0.03,421.73,7,420.37,0.97705,
,421.98,103,422.09,1234,422.20,67.1,422.31,34.5,422.44,97.4,422.59,75.904,422.72,83.3,422.86,23.00,422.99,3.04,423.11,-0.03,423.25,7,421.87,0.96188,
,423.50,102,423.61,1236,423.72,69.8,423.83,33.7,423.95,93.0,424.09,75.224,424.23,83.3,424.36,23.00,424.49,3.25,424.61,-0.03,424.74,7,423.39,0.96527,
,424.99,100,425.10,1237,425.21,75.3,425.32,35.3,425.45,103.6,425.58,74.784,425.71,83.8,425.84,23.00,425.96,4.50,426.09,-0.03,426.22,7,424.88,0.96686,
,426.44,100,426.55,1238,426.65,99.6,426.75,46.7,426.88,174.9,427.02,75.464,427.15,83.8,427.28,23.00,427.41,7.34,427.56,-0.03,427.70,7,426.35,0.97174,
,427.95,101,428.06,1240,428.17,99.2,428.29,57.3,428.41,344.3,428.54,75.604,428.68,83.8,428.83,23.00,428.95,17.12,429.08,-0.03,429.21,6,427.84,0.98737,
,429.46,105,429.57,1241,429.68,91.8,429.80,55.7,429.93,328.6,430.08,75.664,430.21,83.8,430.34,23.00,430.46,5.58,430.59,-0.03,430.72,6,429.35,0.97708,
,430.94,108,431.05,1243,431.15,37.3,431.25,34.5,431.38,85.3,431.53,75.664,431.67,83.8,431.81,23.00,431.93,2.88,432.09,-0.03,432.23,7,430.85,0.99615,
,432.49,107,432.59,1245,432.70,60.0,432.81,37.6,432.94,120.9,433.09,76.844,433.23,83.8,433.36,23.00,433.49,5.60,433.61,-0.03,433.75,7,432.37,0.97067,
,434.00,107,434.11,1246,434.21,90.2,434.33,43.5,434.45,172.3,434.59,76.864,434.73,83.8,434.86,23.00,434.99,6.25,435.11,-0.03,435.25,7,433.89,0.98883,
,435.50,108,435.61,1248,435.72,84.7,435.82,42.4,435.95,153.4,436.09,75.104,436.23,84.2,436.35,23.00,436.48,5.54,436.61,0.00,436.74,7,435.39,0.98602,
,436.99,108,437.10,1249,437.21,92.5,437.32,43.1,437.45,166.6,437.58,73.104,437.71,84.2,437.84,23.00,437.97,6.40,438.09,-0.03,438.22,7,436.88,0.98236,
,438.46,109,438.57,1250,438.68,97.6,438.80,45.5,438.92,197.9,439.06,69.344,439.18,84.2,439.32,23.00,439.45,7.25,439.57,-0.03,439.71,7,438.35,0.98807,
,439.94,110,440.05,1252,440.15,75.3,440.25,40.4,440.37,133.5,440.52,67.664,440.66,84.7,440.79,23.00,440.93,4.30,441.08,-0.03,441.22,7,439.84,0.98917,
,441.47,109,441.58,1253,441.69,43.5,441.81,29.8,441.94,52.9,442.09,65.464,442.23,85.1,442.36,23.00,442.49,0.00,442.61,-0.03,442.75,7,441.36,0.97250,
